Base,Day,FOV,mask_label,redox_ratio_norm_mean,redox_ratio_norm_stdev,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,,flirr_mean,flirr_stdev
UCSD102,40,10,43,0.666971326,0.108273633,889.6698113,480.9857908,77.97978285,3.148825103,77.77822034,2.594428187,22.02021714,3.148825172,22.22177966,2.594428205,319.1401301,57.18476138,338.4750549,49.40600637,2063.989734,187.3674277,2114.889255,167.7933413,702.925956,98.92115217,732.1385779,75.57314207,370.8559177,84.42971741,79.6421018,2.321780974,79.53219976,2.293883236,20.35789825,2.321780711,20.46780031,2.293882877,201.0622433,35.09450822,201.6781368,34.39759739,1678.666544,160.083396,1692.319155,160.4611109,500.9234419,59.67534346,505.871307,59.57695103,2.310754663,0.999552095,,,0.277031965,0.042004484
UCSD102,40,10,44,0.65715672,0.128307204,887.0760028,560.640332,77.40201182,3.128870918,77.26442189,2.685179585,22.59798823,3.128870664,22.73557816,2.685179319,325.6802232,68.8872002,354.7652622,63.95023548,2103.529676,204.0245606,2177.162474,188.7962676,726.3568938,105.0975357,767.4874765,83.79893498,374.6150598,144.6581654,79.964219,2.605658658,79.88421315,2.726551903,20.03578091,2.605659204,20.11578666,2.726553059,208.5932805,39.59612163,207.8953606,38.91579186,1697.237488,171.1678512,1716.271521,170.7154393,506.0324039,66.51175172,510.798112,69.72540545,2.337333962,1.214227405,,,0.28310219,0.0408811
UCSD102,40,10,45,0.680546953,0.119042772,1045.73913,554.8101959,78.62727229,3.379090597,78.59302899,3.048645261,21.37272779,3.379090319,21.40697101,3.048645266,335.0253256,63.94481904,355.4136396,51.18764505,2113.457701,191.2241913,2168.810835,163.0803039,714.2095639,106.4898061,742.1134881,81.27736786,406.9837878,138.7411602,80.08809912,2.892650272,79.91878026,3.117198453,19.91190091,2.892650229,20.08121983,3.117198117,197.7162049,39.39839859,197.5779646,40.06229698,1715.976949,163.2724646,1736.359096,159.9794009,499.9680597,78.82295523,506.6217384,83.80659574,2.526794861,1.137538126,,,0.267544133,0.044412642
UCSD102,40,10,46,0.683300729,0.128542842,952.648927,558.7595408,79.52783176,2.277786448,79.37320761,2.094907923,20.47216824,2.277786448,20.62679239,2.094907923,324.2484979,55.18824339,344.856835,46.63287873,2124.5203,185.194414,2176.331316,167.941137,691.1644437,78.19695474,720.8933238,61.59432572,353.7450644,164.1759845,79.99044644,2.296445061,79.94027693,2.225646402,20.00955356,2.296445061,20.05972307,2.225646402,208.2132532,34.58550985,208.0890409,33.28855948,1628.606464,145.1277047,1639.935612,144.1391864,490.6329226,47.99070315,493.6749533,47.01463085,2.68985937,1.392047541,,,0.256176602,0.029710937
UCSD102,40,10,47,0.633032583,0.115318351,722.5408022,416.4986896,76.85609011,3.441326719,76.11303361,2.834054375,23.14390989,3.441326719,23.88696639,2.834054375,313.8994654,57.23918997,332.7027575,51.8424427,2115.21166,193.4259902,2167.804975,177.4638202,730.2738963,106.8885765,770.0115194,86.55374438,350.4903181,98.23043365,80.11470491,2.482812859,79.89954994,2.468789383,19.88529509,2.482812859,20.10045006,2.468789383,193.2976148,36.90966324,193.7953727,36.35033364,1640.772483,167.0319938,1658.799882,172.5161753,480.127491,61.10799562,487.5349919,63.30439905,1.995218931,0.908520685,,,0.289600137,0.046294625
UCSD102,40,10,48,0.676641299,0.138360391,1111.199766,718.4454782,79.5201125,2.555196208,79.64166318,2.149915284,20.4798875,2.555196208,20.35833682,2.149915284,327.6614918,70.67066787,361.8376968,54.20491686,2095.821963,213.9606143,2182.082193,172.2843796,688.4959984,98.75360919,730.7514544,63.30982282,402.7254673,190.3758349,79.82652886,2.070119984,79.65511878,1.989192319,20.17347114,2.070119984,20.34488122,1.989192319,204.179,31.91560291,204.292038,30.70962586,1661.12153,146.3276901,1677.951772,142.1731197,496.9299631,47.26159435,503.0688272,46.16170952,2.665863363,1.411146707,,,0.256806131,0.033230104
UCSD102,40,10,49,0.632720747,0.121727142,736.6945559,428.379967,79.46266252,3.082979118,78.90272466,2.612552406,20.53733742,3.082979363,21.09727533,2.61255249,300.9317054,60.42182588,320.9094114,52.60804666,2066.64343,223.7912637,2127.253158,196.1109048,662.9336948,106.3003941,700.6532824,83.18100605,357.486533,164.2111087,80.55207868,2.374934324,80.49744357,2.381025397,19.44792141,2.374933908,19.50255653,2.381024925,201.2389372,38.12773255,201.6591321,37.58989491,1629.27039,158.4670038,1639.341712,157.4553765,477.7256868,61.00393733,480.9800133,61.73390164,2.044082492,1.025672518,,,0.255402713,0.040197954
UCSD102,40,10,50,0.624059134,0.113346317,664.8952381,381.2156951,78.40644638,2.89935531,77.67096336,2.576265481,21.59355362,2.89935531,22.32903664,2.576265481,288.7477648,54.95226432,304.9291984,52.33982984,2078.627476,208.0455321,2121.766581,199.5614172,674.2344128,100.8879981,709.5297424,92.31491108,337.0847619,59.07653999,79.4544921,2.319053367,79.41964862,2.30710769,20.5455079,2.319053367,20.58035138,2.30710769,202.9742429,38.4959196,202.3855771,38.15989432,1597.698971,149.2434475,1600.929857,148.2545938,487.8609119,53.02546604,488.6070406,52.84288998,1.947017612,1.015602798,,,0.272097682,0.0378042
UCSD102,40,10,52,0.523807976,0.098051057,506.4158416,333.9739086,81.13892337,3.596251439,79.7093131,3.813382345,18.86107663,3.596251439,20.2906869,3.813382345,230.5980713,52.10637153,245.9117592,58.20744013,2122.395564,237.3560178,2193.613135,246.8765759,589.9735116,132.0938455,644.7419284,149.7716402,427.3920792,247.8180839,80.40659149,2.840843394,80.28305411,2.775960895,19.5934084,2.840843885,19.71694579,2.775961323,194.8522535,38.25021371,194.1980875,36.9099744,1609.515881,135.788156,1627.981505,138.3535761,471.2982069,69.19146591,476.5552433,70.34561802,1.222886761,0.632190744,,,0.235214448,0.047010688
UCSD102,40,10,53,0.702079166,0.103097437,1321.378401,556.0828474,76.71145995,2.876452469,76.87983295,2.854965298,23.28854005,2.876452469,23.12016705,2.854965298,359.7566131,48.74758563,369.2659638,46.95665943,2259.928503,194.6050975,2293.593451,188.7888811,801.6251005,87.74623387,813.9808255,89.84332625,533.0459184,328.6000163,79.52717874,2.03704843,79.62930802,2.280081144,20.47282128,2.037048355,20.37069199,2.280081153,207.4182388,33.23538338,206.1007665,32.90616407,1754.086607,138.120687,1757.989685,132.4662881,523.3698114,55.25533907,521.8092868,60.74863981,2.72468466,1.163354908,,,0.293174325,0.0379239
UCSD102,40,10,54,0.639191664,0.103187401,991.78668,601.5205899,75.22512068,2.994529538,74.91645041,2.853083778,24.77487932,2.994529538,25.08354959,2.853083778,329.149336,76.93166861,363.0682833,74.4080672,2122.389755,224.2908577,2212.078745,216.6175727,773.0617337,123.2413607,826.3581674,117.2740609,473.2178267,189.8304389,77.41792283,2.269183173,77.16116033,2.225242501,22.58207717,2.269183173,22.83883967,2.225242501,213.7767596,34.38530288,212.6218625,32.70053511,1847.60314,156.8688123,1867.68469,156.1792843,582.5263225,62.36066891,590.6062449,62.56831139,2.010134591,0.869104121,,,0.320564401,0.041911197
UCSD102,40,10,55,0.670997866,0.104201773,1015.561705,549.8967355,78.30492311,2.371758843,78.37539058,2.173709581,21.69507689,2.371758843,21.62460942,2.173709581,330.2935771,58.66555502,351.4425898,51.34416148,2095.999289,180.4809964,2154.36509,168.4389342,711.9399188,80.30689792,739.6536899,63.47276357,415.7980553,93.58077986,79.06152087,2.605749556,78.87244431,2.593747433,20.93847911,2.605749714,21.12755566,2.593747626,205.7233584,36.99047822,206.2753729,36.83667971,1715.00926,147.431692,1727.654572,147.4234599,521.0664258,65.18470937,527.1565061,66.05253165,2.326765706,0.947126005,,,0.274816814,0.031696077
UCSD102,40,10,56,0.67849194,0.087962404,912.738417,427.4736576,75.67367819,2.382742696,75.58154499,2.241450433,24.32632181,2.382742696,24.41845501,2.241450433,340.7539672,49.66691663,353.1241077,46.98646275,2154.230512,156.8307861,2177.133663,149.9819203,780.7411288,69.64635402,797.4594629,63.02183921,383.1380309,99.46223775,79.44435869,2.23182327,79.41251717,2.209650843,20.55564131,2.23182327,20.58748283,2.209650843,205.3442479,34.91432372,205.2521772,34.61062634,1690.036332,146.0811207,1696.693228,145.5302082,509.0053057,51.70852689,510.8809523,52.31735327,2.341505105,0.87983951,,,0.306477301,0.031473406
UCSD102,40,1,1,0.543391232,0.095713863,502.0413907,234.5376857,79.90934205,3.069224072,79.25959102,3.066626237,20.09065788,3.069224334,20.74040893,3.06662644,258.440093,49.46630031,267.0356313,51.64165,2046.486369,212.9708709,2085.800499,215.1653671,617.4082255,100.7471719,644.1875375,105.3328391,388.8907285,89.0671373,78.44611109,2.4518083,78.41764448,2.512543938,21.55388887,2.451808452,21.58235548,2.512544095,209.1182544,39.65441572,209.306715,40.14557936,1698.523549,141.8149016,1704.767162,142.4726719,528.9129973,62.67262981,530.859531,64.92432615,1.304708858,0.569810477,,,0.256472963,0.040560833
UCSD102,40,1,2,0.627578056,0.108096862,708.1311688,365.7039853,77.93896987,2.667833705,77.57888981,2.396902318,22.06103013,2.667833705,22.42111019,2.396902318,300.6930805,52.62471095,314.2284059,48.5159097,2102.64174,172.9261789,2135.729076,161.8412352,696.2857692,83.56124459,720.8569824,73.45217575,370.5415584,128.7463083,79.34328325,2.431707804,79.17455994,2.384094166,20.65671675,2.431707804,20.82544006,2.384094166,223.0020416,38.99742937,223.2770657,38.11116382,1651.474442,153.2963043,1658.475228,149.9106152,516.1821199,48.89606798,520.4700366,49.47790206,1.944252032,0.936311467,,,0.278425357,0.035520284
UCSD102,40,1,3,0.593432702,0.128390845,746.2340764,423.2039242,76.48881513,3.139052343,75.59981839,2.673216447,23.51118487,3.139052343,24.40018161,2.673216447,313.6564825,66.60594552,336.622857,64.43422546,2107.353901,192.715539,2162.017377,183.9477605,735.1840588,119.1345266,781.4655168,107.3425038,442.2659236,138.4869133,78.82127182,2.214307677,78.62087595,2.202002748,21.17872818,2.214307677,21.37912405,2.202002748,213.4244465,36.64087644,213.0757237,35.44016378,1683.97543,143.3640091,1702.587241,144.0815748,524.3610334,59.39589174,531.2107858,59.77954257,1.728084636,0.895065259,,,0.298672427,0.041838135
UCSD102,40,1,5,0.612036054,0.106299392,625.1875648,333.7340756,75.83719964,3.597988993,75.24182597,3.183049275,24.16280036,3.597988993,24.75817403,3.183049275,309.1641793,61.94806177,325.8519313,57.83141027,2076.569922,203.3428721,2122.016573,186.1194664,735.4379837,111.8040864,769.2496953,94.78536321,343.2181347,55.87661818,78.46773155,2.477899272,78.41030342,2.488496233,21.53226847,2.477899164,21.58969661,2.488496087,209.9620077,40.0610283,210.4113029,40.00960213,1699.959202,154.0802953,1706.31348,154.7448559,529.520514,62.75779336,532.1228865,63.1195136,1.793714821,0.838264962,,,0.308462799,0.048017963
UCSD102,40,1,6,0.647723249,0.079393474,672.9578257,298.6699336,72.22487085,2.792818183,71.9886399,2.644156087,27.77512915,2.792818183,28.0113601,2.644156087,327.6206813,57.28432224,338.2410147,55.74412286,2135.228463,169.0530004,2157.611751,168.3737008,827.5067925,81.04211879,845.8758303,78.59190131,333.9240862,76.90252872,78.36388491,2.320294371,78.31336156,2.306190071,21.63611509,2.320294371,21.68663844,2.306190071,221.9675801,42.53238213,222.3848162,42.15055641,1729.253871,170.4051144,1734.89432,169.0600189,545.9132655,55.32995794,548.3241635,55.53497144,1.993986448,0.715459376,,,0.354729399,0.037046151
UCSD102,40,1,7,0.638902561,0.09888548,761.8095238,425.8668492,74.37146464,2.983991969,74.45116084,2.780243914,25.62853536,2.983991969,25.54883916,2.780243914,324.5545357,59.14186007,339.5176641,55.44232013,2119.046369,170.2167326,2158.700713,162.3847203,782.5844179,82.90841705,802.2910274,70.39588594,375.9714286,97.57316738,78.35988274,2.241429732,78.25143688,2.237739862,21.64011726,2.241429732,21.74856312,2.237739862,219.8630345,37.88338126,219.3208901,37.12228103,1704.627631,152.8098733,1713.046272,151.7833637,539.9554249,56.23764233,543.0821569,56.15459443,1.993671183,0.864217203,,,0.327348361,0.03922172
UCSD102,40,1,8,0.724063483,0.139658323,1360.711679,846.4505414,82.04815547,2.278354939,82.91755215,1.999293348,17.95184453,2.278354939,17.08244785,1.999293348,357.4097774,57.62663283,386.3814798,42.4734558,2152.00427,210.5815165,2241.793344,173.2821925,676.2436999,56.38751636,700.7663678,37.80907606,364.4525547,78.38650923,80.73085146,3.127769482,80.69979026,3.263764488,19.26914843,3.127769883,19.30020968,3.263764682,214.5651836,46.18593483,212.9861506,47.82791635,1673.886898,157.3920977,1679.012058,154.7633644,494.7495243,78.71450604,495.3561317,84.70402588,3.493910316,1.832153304,,,0.222513973,0.02824179
UCSD102,40,1,9,0.633928549,0.092327569,618.7270427,317.5553509,74.21207484,3.252418453,74.07452556,3.047900104,25.78792516,3.252418453,25.92547444,3.047900104,320.8658019,56.54892876,332.2517819,55.18900484,2131.397733,195.7482272,2167.196273,195.4266101,785.4153766,88.76917775,805.5452855,82.76954001,319.6663051,95.09318222,78.7363927,2.631889856,78.60203998,2.636748464,21.26360731,2.631889821,21.39796001,2.636748505,220.7776514,45.59748017,220.5607801,44.93746405,1742.699772,169.9671049,1751.632758,168.9976356,542.3274887,62.61928707,546.2574782,63.00009425,1.921722884,0.802847708,,,0.327952052,0.043120772
UCSD102,40,1,10,0.579342144,0.12541124,615.5514184,457.0961286,78.8388284,3.581158587,77.74724411,2.994709626,21.1611716,3.581158587,22.25275589,2.994709626,281.799156,63.31627607,312.4381381,68.20710686,2306.293539,307.5232707,2425.68404,279.3125309,713.7145174,148.0339655,784.6940729,135.6845948,367.4904255,128.3649258,78.43664411,2.560615579,78.28340703,2.518330564,21.56335589,2.560615579,21.71659297,2.518330564,209.7433141,41.29175369,209.9105773,40.41173488,1738.389887,158.5806845,1751.343117,159.2908017,538.0158122,64.50652179,543.4046071,64.38692765,1.653369037,1.001715022,,,0.270474954,0.048642258
UCSD102,40,1,11,0.626261267,0.093221366,640.05522,373.639053,73.45819922,3.334671238,72.98760519,3.095796132,26.54180078,3.334671238,27.01239481,3.095796132,322.3965936,62.96230258,341.2947103,63.41497266,2123.101303,190.2407364,2172.422448,191.3911829,798.7848152,102.5300896,834.3619977,99.85320965,334.8559103,112.8832459,79.48755591,2.942473206,79.27485627,3.0587716,20.51244406,2.942473302,20.72514369,3.058771782,213.8536873,41.93730547,214.103777,41.56617435,1677.259206,171.2484193,1691.580818,171.2961575,512.6654992,70.47880172,519.3375669,74.44985103,1.857334892,0.758106354,,,0.334746696,0.046414065
UCSD102,40,1,12,0.669262726,0.076151462,715.6607242,348.4623529,71.42571476,3.447942711,71.44662835,3.363450714,28.57428524,3.447942711,28.55337165,3.363450714,339.7902451,55.74885889,351.7596493,55.61090045,2161.101432,185.2317033,2197.096092,183.2230117,858.4627532,88.97169813,877.1294995,87.33368935,317.6768802,71.22870924,78.60371081,2.467440985,78.47478924,2.473639413,21.39628919,2.467440985,21.52521076,2.473639413,220.4351565,42.54698267,220.1744111,42.30943402,1783.39429,167.5941876,1791.844905,166.5741268,553.1062796,60.96421327,556.7899302,60.78647815,2.19135628,0.770260395,,,0.364080266,0.046888024
UCSD102,40,1,13,0.668250915,0.109729825,876.4562635,520.6517314,76.06154989,3.067195404,76.19745434,2.867219192,23.93845011,3.067195391,23.80254566,2.86721919,355.7338664,65.2843125,375.6134378,63.23879632,2149.436301,201.5498556,2207.189671,191.48133,782.7328247,94.8528693,809.7120627,94.47738011,379.6357991,274.967357,79.73164422,2.429184349,79.5272942,2.378097378,20.26835578,2.42918432,20.47270581,2.378097336,209.5092897,39.91496211,211.2645684,37.70706777,1688.382573,164.0555045,1706.06407,158.3762629,508.2335911,63.25017115,516.6520411,63.05866157,2.332556994,1.008628192,,,0.300575341,0.039831688
UCSD102,40,1,15,0.67817458,0.099266503,915.5055788,469.9108676,77.70435251,2.54365834,77.90756906,2.495685112,22.29564749,2.54365834,22.09243094,2.495685112,342.2305349,50.65993149,356.0346849,50.51346932,2171.153208,182.9100777,2202.643682,177.4804748,747.7090861,60.22558791,761.7731022,57.92491539,383.597629,132.3670429,78.48460537,2.41771561,78.28509764,2.436709948,21.51539463,2.41771561,21.71490236,2.436709948,216.9151778,40.66407008,216.8765002,39.86234764,1735.277099,166.8511334,1747.792833,167.9208264,542.4786456,63.72607179,548.4452305,65.47746347,2.401584154,1.013735716,,,0.284502693,0.035024837
UCSD102,40,1,17,0.636784858,0.107616659,654.9533333,395.7416643,76.000556,3.485032744,75.56986549,3.118634428,23.999444,3.485032744,24.43013451,3.118634428,334.3341624,60.17146421,351.8322968,56.25429847,2130.936814,208.8098286,2171.732178,189.6734121,763.1894805,96.92991638,794.1469556,83.83216041,314.9561404,111.0443147,80.14347151,2.747710361,79.87314784,2.839499385,19.85652852,2.747710223,20.12685221,2.839499099,200.5195933,42.94490824,202.2587127,42.62469655,1696.578091,171.2482523,1710.519484,173.5486121,496.4562279,72.97888094,504.9217321,75.89782565,2.005125044,0.903821307,,,0.300129295,0.04651533
UCSD102,40,1,18,0.64629895,0.103084906,640.7715931,390.4447433,74.69714103,4.285602394,75.08889862,3.915857462,25.30285897,4.285602394,24.91110138,3.915857462,327.2884141,64.46179892,345.3892644,58.68143958,2049.030608,212.0729273,2110.186888,201.8298795,760.6423934,100.1532749,782.7996797,90.52519719,299.6919386,140.1211332,79.78039669,2.72642786,79.70084254,2.67560253,20.21960331,2.72642786,20.29915746,2.67560253,214.00021,47.7261642,213.8117052,46.46410588,1712.77844,195.8796765,1723.238879,193.4039449,515.3582289,75.59868931,518.7958702,75.87017409,2.077961941,0.913146972,,,0.318035847,0.057463849
UCSD102,40,1,19,0.664179999,0.116668476,808.7302497,498.1140047,76.5789894,3.432753906,76.23139005,3.044765099,23.42101063,3.432753766,23.76860995,3.044765081,354.0094318,63.3642233,375.8110167,61.00288617,2135.565673,205.3115031,2195.037466,193.3499026,769.042678,100.1075346,806.0710547,89.55161567,336.6311912,179.6806107,80.06570299,2.659393089,79.84265746,2.701873349,19.93429704,2.65939293,20.15734261,2.701873023,205.6154446,41.395234,207.617989,41.14426381,1658.08537,177.6212367,1681.143066,176.5077597,493.9271125,68.43133331,503.7148955,71.48250652,2.31860533,1.039398048,,,0.293076816,0.045333365
UCSD102,40,1,20,0.736768251,0.104059242,1526.310459,738.2232491,80.40321206,2.986792057,81.25611099,2.616352325,19.59678794,2.986792057,18.74388901,2.616352325,376.4264084,55.37706274,395.5140377,45.33558467,2191.820299,195.0839601,2250.978053,181.2515145,729.5451861,64.78698904,740.6569879,46.20066783,473.3857222,234.5056194,78.70727919,2.235459512,78.53200924,2.209357009,21.29272081,2.235459512,21.46799076,2.209357009,211.2565894,33.81464336,211.6626257,32.04762029,1754.580819,158.9189835,1772.979231,154.8047589,539.3129205,58.87824238,546.516265,57.86805822,3.227330426,1.176412788,,,0.248937621,0.036897844
UCSD102,40,1,21,0.688524319,0.137227234,1163.18194,825.4339017,78.00092709,4.076256712,79.31446697,3.512557072,21.99907291,4.076256712,20.68553303,3.512557072,372.6822428,71.49400014,408.011495,55.69733884,2159.291395,239.4983478,2261.358011,206.1783162,761.8466124,90.35096958,787.639876,57.25883485,383.4056856,181.2942977,79.5082298,2.753806803,79.02069008,2.686839583,20.4917702,2.753806803,20.97930992,2.686839583,211.4642024,39.49025504,214.1432832,37.87995598,1769.041809,187.8572865,1799.207616,183.9931872,530.5904262,78.24615678,546.7109177,76.75953357,2.815408684,1.475681855,,,0.276744933,0.050518632
UCSD102,40,1,23,0.652396321,0.148299601,868.8149429,644.2735126,78.07543653,3.095390283,78.1569214,2.654576673,21.92456347,3.095390283,21.8430786,2.654576673,353.4190986,65.61535441,383.289821,57.80590756,2091.338419,215.8470468,2175.016002,196.384155,732.0251672,93.14099604,772.0781534,68.22341718,341.8709789,180.4696733,79.97481138,2.599546984,79.675463,2.576474795,20.02518862,2.599546984,20.324537,2.576474795,208.7844085,40.0417807,211.129193,39.56515907,1674.033864,180.912439,1701.445523,184.4630175,501.2068659,68.76675493,513.4272718,72.04012915,2.444583732,1.43736661,,,0.27462354,0.040963745
UCSD102,40,1,24,0.724016536,0.112724411,1177.936775,633.0861128,78.88754191,3.071648011,79.6503361,2.751898685,21.11245809,3.071648011,20.3496639,2.751898685,371.6524434,50.76850985,387.4128923,45.39230952,2158.545789,183.5343597,2207.720371,168.6972622,746.4142907,60.96837643,755.4954932,50.33624335,371.2270882,167.4882213,79.66966969,2.299953315,79.5001391,2.298967664,20.33033029,2.299953388,20.49986088,2.298967732,206.430772,38.6078008,206.9948832,38.14943065,1708.401061,167.6027922,1728.867612,170.2610798,510.7425535,62.99647566,518.1823646,64.93817468,3.143370283,1.38019138,,,0.265259223,0.039614524
UCSD102,40,1,25,0.64899787,0.128521561,778.2123938,479.0724978,77.84527711,3.112607807,77.37473274,2.747767314,22.15472287,3.112607887,22.62526725,2.747767337,326.6988431,66.29420142,350.8603815,62.31763447,2173.340455,239.2710058,2237.05095,216.9895017,735.441611,111.81388,777.1380069,98.28974619,340.6766617,142.1507034,79.81582034,2.36162667,79.77724407,2.353963603,20.18417966,2.36162667,20.22275593,2.353963603,211.8818686,38.33006861,211.624246,37.76481514,1639.576637,166.7048486,1651.140707,167.5760519,498.3347678,53.67083892,501.1705509,55.01556152,2.272870097,1.232981101,,,0.277898742,0.040515144
UCSD102,40,1,26,0.681507226,0.099213638,903.5180361,468.2469857,81.2232481,3.118492848,81.93011854,2.994086376,18.7767519,3.118492848,18.06988146,2.994086376,331.2547224,46.04694062,341.8032698,39.38521272,2120.560992,168.1161036,2135.152168,153.0101333,665.5343409,48.15911365,664.430997,43.68383312,365.8607214,130.9109966,79.58943898,2.303114779,79.41729384,2.289736652,20.41056102,2.303114779,20.58270616,2.289736652,207.6079339,37.88262117,207.6831588,37.27827574,1622.782204,144.7234186,1630.23277,143.5330507,494.9961576,53.44144865,499.2137972,54.23844527,2.482254355,1.15852563,,,0.236008289,0.039184377
UCSD102,40,1,27,0.720800135,0.090930834,1136.588563,549.7269344,78.96196165,2.837184211,79.59780019,2.634111727,21.03803835,2.837184211,20.40219981,2.634111727,364.575848,46.51786893,376.7447875,41.96337517,2116.393584,153.9750168,2146.21497,150.0715553,730.9279594,51.49613693,735.6377106,46.05139616,384.7189679,149.0754158,79.22047266,2.342992743,79.07514549,2.332215318,20.77952734,2.342992743,20.92485451,2.332215318,208.5997566,36.42061577,207.877415,35.73526222,1692.577727,150.5449417,1701.571875,149.0877291,515.4701236,51.16007634,519.0551841,50.93438424,2.932054322,1.139160995,,,0.265519527,0.034520855
UCSD102,40,1,28,0.64425051,0.137395921,813.9120685,637.5194265,79.14458061,3.186748437,79.90405408,3.092846994,20.85541939,3.186748437,20.09594592,3.092846994,333.9723204,65.85583996,367.051912,60.40737417,2102.143989,214.9997336,2181.256766,197.6558107,700.7413146,82.88339322,729.7352309,67.65980758,328.4614931,120.5502877,80.27907743,2.559376076,80.01227914,2.625937108,19.72092257,2.559376076,19.98772086,2.625937108,205.7554364,39.09061554,206.8083766,38.67295308,1643.054273,179.1552201,1657.83897,181.869554,488.0560583,65.04920281,495.9834081,68.06474178,2.328268094,1.431957995,,,0.259951851,0.040018968
UCSD102,40,1,30,0.65148779,0.105806788,762.42497,429.3408549,80.68242485,2.830771451,81.33286355,2.654830206,19.31757515,2.830771451,18.66713645,2.654830206,313.0072396,52.15849584,328.607783,46.85150025,2094.217863,180.3276927,2123.05699,168.2798381,655.2008639,57.65243375,661.8153891,46.40043951,344.452581,58.91602237,79.99355318,2.583632943,79.96307473,2.643070228,20.00644666,2.583633739,20.03692511,2.643071024,200.3762827,41.3729332,199.481525,41.49808033,1577.222893,146.2815389,1577.919823,144.6106531,474.4849112,60.93416438,474.4372216,62.47607792,2.180038336,1.077126882,,,0.241796124,0.036256972
UCSD102,40,1,31,0.684536895,0.103308214,890.6736726,449.5412617,79.22578009,3.279433262,79.8846072,3.089463685,20.77421991,3.279433262,20.1153928,3.089463685,336.1956482,51.58792526,349.2776184,44.5398427,2152.25396,185.2275316,2178.122226,176.822249,711.840856,62.70858031,715.4688727,55.32786096,356.9590708,130.7506979,79.91337622,2.430620008,79.69200753,2.445211482,20.08662378,2.430620008,20.30799247,2.445211482,212.3334958,40.70430718,212.9774642,40.93315177,1659.417611,171.3502437,1668.53847,171.7184259,501.0590857,57.3223252,506.8175262,58.64099851,2.51863514,1.129353221,,,0.26003621,0.040646626
UCSD102,40,1,32,0.642897632,0.128085958,807.5704225,482.5692798,78.93846718,2.835122202,79.20888593,2.635485073,21.06153282,2.835122202,20.79111407,2.635485073,322.2891958,59.72651175,343.4570898,52.25264844,2100.657803,206.0193264,2149.822262,186.2272304,695.3590934,79.29634515,717.5142192,63.95582204,367.7732394,102.620568,79.3263807,2.256715442,79.20359193,2.234103295,20.6736193,2.256715442,20.79640807,2.234103295,202.9531789,33.53648422,203.5408337,33.22785258,1608.568535,151.2331236,1622.874279,154.3107499,492.1340062,49.93730325,497.4772587,51.41862426,2.205670276,1.210222073,,,0.265683323,0.036528441
UCSD102,40,1,33,0.662628307,0.109006878,997.06399,533.0787072,81.05070928,2.50811884,81.49601204,2.541499456,18.94929072,2.50811884,18.50398796,2.541499456,322.2584467,57.52712029,340.639142,55.87164231,2133.794893,184.6943215,2165.583261,181.1560152,665.3716731,62.69046432,678.2632173,62.13431578,437.1969887,142.7358779,79.20719297,1.93285802,79.09729197,1.918854084,20.79280703,1.93285802,20.90270803,1.918854084,204.2541317,31.37650575,204.9492831,31.01392957,1632.550966,135.4399117,1642.748885,134.3164874,500.029204,44.83610827,504.4066291,45.59625645,2.307550439,1.125892676,,,0.239383122,0.032266857
UCSD102,40,1,34,0.714041599,0.114311531,1246.344086,662.4984506,80.68072079,2.180773408,80.97257636,1.860819073,19.31927921,2.180773408,19.02742364,1.860819073,357.638448,46.60106661,373.0536299,36.30065826,2178.600251,168.6194538,2208.090899,144.127237,707.1041173,42.78816511,720.3739558,33.08234522,396.6702509,63.83608217,79.37547276,2.331553277,79.29700571,2.307396498,20.62452724,2.331553277,20.70299429,2.307396498,206.9576129,31.78410557,207.4934149,31.84001443,1676.300179,162.8438334,1687.26643,162.0385724,508.5285725,49.21974457,512.411364,48.69893455,3.011469414,1.346988308,,,0.243538463,0.02766122
