Cell line,Day,Stiffness,FOV,mask_label,redox_ratio_norm_mean,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,redox_ratio_norm_stdev,flirr_mean,flirr_stdev
H9,40,1.5kpa,5,27,0.381156835,176.521978,69.82015406,75.71598929,5.585629431,75.57601418,5.592523503,24.28401074,5.585629354,24.42398585,5.592523421,432.2866731,154.7913052,438.0046173,144.5451689,2346.826099,519.4252937,2333.688321,499.1134127,880.6872016,158.5813139,884.6700734,146.4985475,297.6456044,126.9696174,85.29435852,4.993280387,83.53178703,5.04065307,14.70564102,4.993281199,16.46821277,5.040653517,107.2156797,53.18583354,124.9956751,56.71629434,2157.475549,268.8273278,2115.040315,245.2036566,399.7131559,131.2083755,444.2388527,134.7309089,0.672621919,0.322638891,,0.111742659,0.285812397,0.068201166
H9,40,1.5kpa,5,28,0.390185986,261.6439076,187.8728402,74.97753687,5.709516487,74.5021048,5.088480144,25.02246308,5.709516642,25.49789515,5.088480296,413.5282623,169.5831398,397.9932816,140.5754319,2314.644118,552.4103743,2269.432064,485.6179057,872.7486396,176.5621276,861.8278955,150.4324771,418.4632353,283.8393155,81.62062532,3.961439637,80.12145381,3.623344466,18.37937471,3.961439578,19.8785462,3.623344431,148.2585321,48.46479054,164.8754546,44.90670973,2141.316943,243.3241199,2078.921737,208.6080125,508.470384,106.540508,539.9592823,92.76943334,0.797513174,0.641785956,,0.163197825,0.307530557,0.071934725
H9,40,1.5kpa,5,29,0.460823337,204.2808399,166.1871708,74.28767129,6.555937957,73.73014099,5.71129843,25.71232875,6.555937867,26.26985902,5.711298383,486.8540266,206.7032632,453.3129083,177.363877,2551.500567,589.1460852,2444.239854,510.4278356,1001.145711,199.2608111,963.8671811,180.0782656,227.0414698,183.8602998,81.42930703,4.467573084,80.22874836,4.242249242,18.5706931,4.467572771,19.77125171,4.242249056,143.2083689,79.25336193,156.6122838,71.46686106,2202.555066,307.9408339,2157.907427,276.9805223,520.1677015,147.2059208,546.7794038,132.8312609,1.016657528,0.653724185,,0.144138802,0.316857148,0.082499088
H9,40,1.5kpa,5,31,0.389968502,218.5597076,144.8418599,74.86825321,5.432500288,74.60374622,4.929910276,25.13174679,5.432500288,25.39625378,4.929910276,408.2456407,169.4852618,391.7294942,137.6623672,2411.906596,523.4616574,2373.409588,452.3001795,897.8935502,177.7855491,883.4321222,149.6805522,345.7262388,214.6159564,81.59164476,4.020043662,80.50538593,3.618110264,18.40835509,4.02004408,19.49461399,3.618110528,139.1754088,55.48492057,151.5286129,49.21556817,2159.129326,239.7192824,2100.259736,215.8174685,505.7188541,116.1903073,526.8527315,101.233004,0.725968585,0.436071789,,0.129542249,0.308834493,0.06775139
H9,40,1.5kpa,5,32,0.420595824,213.3237251,180.9357344,74.59415122,5.741331534,74.51269323,4.981634191,25.40584878,5.741331534,25.48730677,4.981634191,418.6204102,163.9231745,384.6667773,145.086125,2311.489135,495.4368136,2248.67673,400.6833321,883.949898,151.5790696,848.5975962,136.468464,310.6297118,346.2448833,83.21503126,4.715373151,80.65057424,4.675722279,16.78496818,4.715373991,19.34942548,4.675722875,116.0502315,50.82509103,145.0361789,51.48180759,2168.077339,245.1056094,2146.211087,193.7123599,455.924082,135.7301163,528.374136,133.1702386,0.850838734,0.532265087,,0.143809644,0.30631361,0.070622887
H9,40,1.5kpa,5,33,0.392487011,205.2378641,117.8789492,74.78413463,6.068186799,73.86456833,5.803923826,25.21586532,6.068186926,26.13543162,5.803923984,462.3033277,189.7634382,437.5437466,167.695662,2488.807346,587.3492846,2442.261386,528.1635965,954.7263025,178.2890779,944.5732564,157.0097677,315.0275081,179.4272104,83.78829385,5.167447551,82.29699196,4.735847207,16.21170615,5.167447448,17.70300801,4.735847208,119.7594803,52.701285,136.1890909,51.96788157,2152.267023,250.8064507,2111.839763,222.3222988,440.8511265,140.0764316,479.2557996,130.2250788,0.72432764,0.404572601,,0.122327374,0.302968223,0.078433303
H9,40,1.5kpa,5,35,0.509886433,562.4837093,471.7817017,73.80476541,6.315787792,74.86936794,5.169937603,26.19523459,6.315787792,25.13063206,5.169937603,434.0124962,146.1606022,397.8685863,102.206798,2337.853033,450.0247903,2262.467409,306.4598715,920.3882591,158.8343032,861.6753912,140.681702,498.1503759,451.9340754,81.76712105,4.7191468,80.9400397,4.04269028,18.23287947,4.719145743,19.0599605,4.042689759,148.5144155,62.69720877,166.1666678,47.57332744,2121.494185,264.0560939,2031.234744,279.148709,506.3670918,147.3039147,524.4562366,131.3081605,1.287510718,0.860323672,,0.152356878,0.321953307,0.080596688
H9,40,1.5kpa,5,36,0.425941639,289.9878543,285.7693853,75.7099336,6.108643312,75.05944307,4.800677396,24.2900664,6.108643312,24.94055693,4.800677396,433.5082105,187.8508502,386.0566858,137.1846051,2493.678745,599.1892765,2374.529657,433.5248987,915.9109351,177.8477861,871.413891,147.1269429,371.9757085,363.775623,81.90820972,4.685264843,80.0211697,3.782563994,18.09179045,4.68526461,19.97883038,3.782563817,141.5428397,72.58645944,166.7794281,57.61020453,2169.618785,294.9283031,2070.101158,232.0321709,500.1422056,136.5009371,541.3567205,105.8931403,0.895930124,0.681567277,,0.140754503,0.297479473,0.075087952
H9,40,1.5kpa,5,37,0.419946421,292.3201754,161.3481257,72.66296228,5.650956936,71.56788067,5.420276802,27.33703772,5.650956936,28.43211933,5.420276802,384.6528377,100.0344017,394.0199971,98.9599083,2483.853158,441.8593546,2479.575374,432.5422954,943.4876145,149.0037784,972.623575,143.1816493,404.0307018,213.9357666,79.53515833,4.291283296,78.82486817,3.812714331,20.46484197,4.291282429,21.17513194,3.812713962,167.4546776,52.88464294,177.4584969,46.24186374,2041.979693,193.6515329,2023.245957,176.3465781,547.1955046,115.6228146,565.7256091,98.19998735,0.8290195,0.46857275,,0.135445333,0.344624903,0.072730146
H9,40,1.5kpa,5,38,0.583174012,464.5540275,262.4427406,73.29059961,4.450860032,73.22222254,3.851731219,26.70940039,4.450860032,26.77777746,3.851731219,394.3972613,100.5614006,392.812334,79.72141276,2223.215236,312.4056795,2228.554476,251.1735815,874.7652341,101.7435828,878.5500959,83.28460118,362.324165,400.8423535,81.07078487,4.358580074,79.79218421,3.454688484,18.92921526,4.358579818,20.20781584,3.454688359,149.7903872,69.85615945,166.2537529,55.66283827,2191.1189,260.4868036,2111.101079,219.0299991,531.5773388,138.4591242,555.5203015,103.9768196,1.779285928,1.12406757,,0.15440768,0.330954868,0.06063224
H9,40,1.5kpa,5,39,0.534861375,460.0386675,230.402349,73.61043801,4.344844559,73.88647423,4.03837091,26.38956199,4.344844559,26.11352577,4.03837091,357.6703391,89.71386322,362.0171402,82.37651671,2179.109625,299.1966177,2175.908225,272.1767188,832.0127642,115.2532597,830.4665185,107.4782506,418.3575253,300.2281307,81.09924914,4.364151483,79.69093417,3.846235938,18.90075074,4.36415177,20.30906578,3.84623611,136.6189878,54.28940612,155.6738602,51.16554068,2177.567745,220.7964489,2132.504443,193.7415451,517.5709041,125.9514958,553.312228,111.0083081,1.393231818,0.918495111,,0.137265531,0.326307476,0.056215874
H9,40,1.5kpa,5,40,0.487420761,318.0213178,190.3462646,72.69648152,5.879209395,72.10153405,5.196461187,27.30351848,5.879209395,27.89846595,5.196461187,429.0180016,155.0194818,406.6221312,125.1448972,2310.846453,486.5503365,2245.456142,406.048351,927.947217,154.1104025,907.8733932,126.7170004,327.4179587,192.6320021,83.78540562,5.165867382,82.00901844,4.924500809,16.21459426,5.165867509,17.99098145,4.924500991,115.6030998,59.84626489,133.7271222,57.97360767,2245.702358,251.5394144,2191.487953,224.1486728,453.4766068,145.7464998,496.9429344,137.2387633,1.103129399,0.618044316,,0.134362393,0.327594237,0.075178579
H9,40,1.5kpa,5,41,0.554061482,400.9162234,219.3397725,72.9278242,5.060108075,72.79154067,4.33673049,27.0721758,5.060108075,27.20845933,4.33673049,423.1886316,126.2243188,414.8112387,92.59206486,2287.964455,361.6590459,2283.896951,292.6244259,917.5141874,111.8689438,915.632769,85.18991947,292.5518617,158.0633373,84.04324827,5.349678848,82.66928947,5.031707308,15.95675205,5.349678334,17.33071079,5.031706788,116.2404004,63.10719674,131.8404752,61.33437753,2259.863404,242.6013406,2225.173245,243.1906797,451.6441007,158.9136644,488.3998224,150.2537794,1.503661738,0.880452296,,0.144825102,0.323782832,0.065233885
H9,40,1.5kpa,5,43,0.414932147,208.6172932,145.5279479,74.43342406,7.064409503,72.92512266,6.491945787,25.56657597,7.064409437,27.07487735,6.491945766,479.8216102,230.5940351,454.9830547,192.7977534,2523.035542,656.4883057,2412.519223,526.1959235,983.2516604,243.7716721,970.6327767,203.0998191,269.0165414,195.7188939,88.8579103,3.836942197,87.13286411,4.542852931,11.14209048,3.836941655,12.86713652,4.542852331,72.46994955,35.69112005,89.6289584,47.55929512,2278.671233,249.0957827,2210.530195,249.2509642,313.1630485,103.675332,354.630451,119.9314753,0.850212102,0.564501281,,0.154598961,0.288793243,0.08217303
H9,40,1.5kpa,6,1,0.498211881,453.3677058,404.2386008,76.04240903,5.062213459,76.13870807,3.894860692,23.957591,5.062213368,23.86129194,3.89486067,413.0000552,134.9481513,390.0246649,97.22886189,2282.793981,403.1146885,2251.962294,292.9500578,849.7656763,132.8804745,828.2341628,102.6642215,463.4132694,511.8770143,82.90239217,5.753027677,79.81270496,4.667172073,17.0976074,5.753028376,20.18729488,4.667172477,118.7494334,67.93885799,154.3064099,57.58927919,2292.169392,259.5858539,2175.428227,215.5951315,481.77889,163.6127693,555.6614767,128.5951565,1.27288468,0.945340533,,0.165820436,0.290513819,0.063841525
H9,40,1.5kpa,6,2,0.405865959,226.3913043,119.8108434,74.22083739,4.958875336,73.33009204,4.693935171,25.77916261,4.958875336,26.66990796,4.693935171,405.4057565,109.0741264,411.122544,105.0340883,2279.486957,351.17257,2258.45883,325.162319,878.0413884,113.5075415,894.6782749,115.7259183,310.2521739,97.09572538,83.29842435,4.312499543,82.43242027,4.415796915,16.7015767,4.31249786,17.56758061,4.415795352,118.072273,52.70353686,126.7104967,55.13012348,2098.43913,207.1422902,2087.326928,198.9944339,445.823257,124.7384382,467.4952397,125.4460953,0.75040991,0.368187902,,0.111518078,0.310631994,0.062960925
H9,40,1.5kpa,6,3,0.444672382,264.2325269,275.122438,73.06714866,6.049306194,71.47703282,4.953372268,26.93285134,6.049306194,28.52296718,4.953372268,469.0830927,187.806271,422.2777815,145.6571003,2674.293212,600.4484409,2512.718429,493.599155,1043.625915,171.9459174,1004.62808,141.7502648,272.5255376,177.238538,84.88513159,4.956911422,83.21489578,5.223369245,15.11486883,4.956910583,16.78510451,5.223368622,104.5984923,55.4207643,119.8273508,56.6765214,2189.002124,256.9501029,2142.536877,244.2273322,413.117352,139.9644971,452.1113322,142.4944187,0.942125645,0.628747032,,0.134933762,0.319522452,0.078110467
H9,40,1.5kpa,6,4,0.247340558,333.7748344,194.7131078,77.34778808,4.944463589,78.4047129,5.056879709,22.65221192,4.944463589,21.5952871,5.056879709,206.3104907,89.63117313,200.87931,75.72393703,2115.54351,315.4043443,2134.241869,281.7373404,635.2478203,153.8717505,616.8574603,148.0161441,971.1059603,413.821668,80.98177881,2.266488658,80.7702573,2.466659225,19.01822119,2.266488658,19.2297427,2.466659225,165.1543311,26.27045968,170.4509622,24.96530616,2016.818344,95.36055435,2005.857534,91.35499103,517.2277382,58.03717207,523.4494182,60.63934769,0.343090682,0.143661033,,0.076361595,0.280336992,0.062325472
H9,40,1.5kpa,6,5,0.170117698,101.906,108.2592683,74.04721479,18.92730234,75.38482654,9.336813816,21.95278515,12.24193848,24.00480707,7.470974143,434.8752222,313.2109386,332.4259541,247.8575172,2675.037676,3482.655872,2274.45223,1608.424456,871.0154886,449.6282509,776.4199807,289.1379866,449.202,353.2908337,86.1662876,4.614524552,83.42028525,4.555591449,13.83371202,4.614524998,16.57971459,4.555591699,82.9480222,34.26976752,101.1021237,37.23357204,2196.6962,209.1315985,2141.56416,159.8794203,369.3744922,116.5588695,434.7615729,116.4574847,0.21671574,0.129632337,,0.076061115,0.256954265,0.139013884
H9,40,1.5kpa,6,6,0.438379091,259.2295082,216.7257384,72.25177311,7.145399985,71.35955672,6.39060645,27.74822689,7.145399985,28.64044328,6.39060645,433.321498,209.6256019,410.945627,172.0156049,2515.167262,581.0652368,2412.80269,458.9607562,993.6495785,220.8185342,971.6519833,191.2243999,318.3016393,277.3428798,83.57307148,5.376006507,81.57040266,4.942305325,16.42692949,5.376004942,18.42959784,4.942304225,121.1634349,74.21333232,144.930425,66.4234176,2209.189164,281.849528,2121.518291,255.3502106,454.6559245,149.7446271,500.8787066,132.5718056,0.972444283,0.738410693,,0.157131762,0.333822397,0.089346353
H9,40,1.5kpa,6,7,0.394704591,189.3202875,181.7034645,75.60821629,6.05918019,74.32042193,5.412062579,24.39178371,6.05918019,25.67957807,5.412062579,442.699778,178.4595415,410.7146962,142.6429172,2430.351366,545.9456741,2325.100562,449.7054997,910.6020197,172.8764523,889.1238178,137.2644412,251.1325879,123.1459432,85.95062348,5.123019494,84.37191099,5.534094335,14.04937587,5.123020339,15.62808847,5.534095142,92.06109058,44.44712629,104.4637211,48.52054988,2350.904081,271.7364517,2312.676881,260.3203454,401.9715092,140.3206057,441.2171079,149.6705005,0.717341921,0.372437745,,0.110517145,0.28575661,0.07606128
H9,40,1.5kpa,6,9,0.341702069,205.1593279,203.7534681,74.56570487,6.740662822,73.18044264,5.739541821,25.43429513,6.740662871,26.81955735,5.739541866,462.4393977,228.8763513,417.7634001,190.0421994,2599.050089,639.6287887,2471.830429,523.5820663,989.3672353,250.1493886,957.4092516,215.988882,371.7022016,275.2460302,83.61294299,5.364955692,81.18349246,5.079614666,16.38705717,5.364955482,18.81650762,5.079614523,118.8077061,59.85742729,145.3254241,59.04075144,2178.399316,251.2156371,2114.875037,223.1585012,447.11592,145.0426013,507.7827353,137.5080843,0.58674354,0.367311298,,0.126103503,0.305747101,0.082523404
H9,40,1.5kpa,6,12,0.325813706,196.998997,168.6208111,74.39096058,6.445948751,73.31389231,5.681437942,25.60903942,6.445948751,26.68610769,5.681437942,431.0401314,216.0844326,393.1393278,173.1815975,2450.460512,630.2319982,2348.859514,521.2550938,930.7309809,232.1839313,901.9694311,192.0327413,398.449348,241.8672653,81.80349549,4.305354479,80.12670211,3.857517149,18.19650438,4.305354783,19.87329784,3.857517297,137.4305193,50.057072,155.9375773,46.28369931,2100.365496,222.2627353,2048.088123,197.6482452,488.4025221,114.3719931,526.7691276,100.4609387,0.532047808,0.31965766,,0.107720509,0.314017249,0.079767621
H9,40,1.5kpa,6,13,0.443959292,354.2433281,313.9844617,75.44537527,5.05512751,75.13680695,4.225218416,24.55462469,5.055127612,24.86319305,4.225218441,389.133711,129.9732289,375.8343959,91.24649197,2166.856193,420.1310161,2126.038704,302.0132056,815.080441,134.5243255,804.3475844,99.0618251,384.6483516,279.916682,81.81891476,5.800073584,80.55332418,5.038426418,18.18108557,5.800072931,19.446676,5.038425955,123.9726769,61.71803864,142.4433892,57.18538292,2260.701782,225.9502318,2206.915997,203.7811676,505.4119655,163.1233417,538.6380628,139.9414042,0.980770636,0.673082625,,0.161093682,0.302468765,0.069376083
H9,40,1.5kpa,6,14,0.398992084,258.4976387,220.02217,75.43020384,6.061421588,74.66647364,5.256502561,24.56979615,6.061421637,25.33352635,5.256502619,418.2029373,163.7508003,397.5148828,127.1935101,2367.844085,530.8985033,2291.102952,427.8376667,879.8901126,168.2549532,864.8466249,132.25289,377.7219599,256.7039006,83.86015472,5.45407576,81.86344687,5.080684611,16.13984522,5.454075806,18.13655311,5.080684619,109.1145838,76.21564183,127.2909865,64.56898557,2243.464209,245.5909216,2180.099606,215.8482127,446.4858905,162.8878482,493.5988274,147.5493727,0.836200788,0.734481794,,0.16141733,0.294349815,0.074850847
H9,40,1.5kpa,6,15,0.376669843,261.6178179,251.0124287,73.54249987,6.41934758,71.97129524,5.472957247,26.4575001,6.419347647,28.02870475,5.472957267,442.7596039,185.5905432,420.9679566,143.7366854,2441.942195,509.4012221,2371.998245,398.4629416,956.8754867,185.4764533,957.019535,146.1442374,373.2601679,224.0534125,83.15417379,4.39644592,81.79348691,4.182927852,16.8458261,4.396446091,18.20651303,4.182927982,116.7275196,47.5496722,133.2346256,49.7518429,2195.203312,225.7168574,2157.34205,203.8777361,461.8524271,124.7232169,497.2332687,120.3417996,0.751055977,0.62612539,,0.157589654,0.319480329,0.080103935
H9,40,1.5kpa,6,16,0.332178227,205.3756137,186.5207206,74.33266648,6.665155948,73.3609645,5.833234402,25.66733358,6.665156214,26.63903552,5.833234475,428.9867634,197.8964206,412.82117,165.0670858,2449.545137,594.6469268,2410.333407,495.7216296,934.243254,227.4324091,934.6383355,194.4487596,389.1644845,210.6303686,81.31707766,4.061172764,80.10209598,3.652688305,18.68292264,4.061172008,19.89790416,3.65268785,134.4364599,48.85115316,149.0160551,49.62716044,2119.544165,218.7687192,2085.784784,190.966456,500.0374234,113.4674587,530.3774706,106.4069651,0.593708633,0.483008952,,0.141388189,0.316263114,0.082722705
H9,40,1.5kpa,6,17,0.370343754,274.2641357,246.6868123,74.53669604,6.175529342,74.39659963,5.825745863,25.46330396,6.175529342,25.60340037,5.825745863,403.1075716,191.50994,363.2140538,158.4736996,2418.761502,568.2313672,2316.82911,445.488947,903.2411657,224.5948793,855.8970524,208.1722352,489.8109855,402.5192354,81.28017851,3.971068689,79.63386705,3.204571507,18.71982128,3.971069253,20.36613288,3.204571768,149.5403521,51.1837521,173.6805386,42.43391972,2095.160113,214.321114,2043.320976,174.9251963,508.9080554,111.5664787,551.1790717,86.04164145,0.668277191,0.417323741,,0.12735398,0.314025555,0.077208544
H9,40,1.5kpa,6,18,0.383291577,195.3495441,186.4869724,75.31751222,6.243442737,74.56422592,5.483710406,24.68248778,6.243442737,25.43577408,5.483710406,463.0073214,193.9681667,436.4172271,157.6315044,2351.040152,529.8382547,2305.227593,451.3762859,913.4051308,175.094264,898.6012194,141.7257708,276.8778116,145.8150188,87.52852109,4.888332684,85.87406082,5.405953749,12.47147934,4.888332305,14.1259395,5.405953386,77.45873453,38.19194349,88.34534449,42.74877187,2379.948,276.6601898,2325.450512,263.1728494,358.0632856,134.8731967,396.9800383,146.9837196,0.711552418,0.459132389,,0.129323029,0.283691189,0.07583057
H9,40,1.5kpa,6,19,0.310139474,181.7941889,89.52883808,73.09668789,5.912949174,72.06767289,5.751356965,26.90331211,5.912949174,27.93232711,5.751356965,405.3329274,199.8446321,395.9085297,182.037518,2435.64276,498.8023559,2374.23776,457.3144946,936.460834,197.1897654,934.9291174,178.9476485,424.37046,232.1145889,84.11380339,3.833270708,82.96733127,3.719403087,15.88619634,3.833271262,17.03266866,3.719403265,105.2398634,34.64102781,110.5142388,32.20536216,2208.734019,207.8898627,2175.050883,183.0539144,437.021255,108.9729342,459.8890347,101.230524,0.488569936,0.254702547,,0.107742814,0.320854635,0.073076027
H9,40,1.5kpa,6,20,0.38650745,223.1651495,138.9969175,74.35506073,5.526143542,73.72607656,5.15058665,25.64493927,5.526143542,26.27392344,5.15058665,430.3232351,167.0929418,416.5445539,147.7750502,2456.6687,702.0048113,2364.417326,469.7374887,931.5542197,174.7051297,915.5572098,147.3362994,344.2418726,207.6610692,81.66120442,3.972566124,80.64542609,3.641917525,18.33879553,3.972566293,19.3545739,3.641917576,134.3409495,45.56758002,146.5734953,44.0912012,2137.951144,194.8359674,2117.412176,184.089846,497.7822462,111.6858743,524.315558,101.5191422,0.705243249,0.388220521,,0.123154165,0.315219801,0.070918676
H9,40,1.5kpa,6,21,0.252757801,446.3486239,366.5180916,78.79651927,4.283210758,79.03420971,2.726742443,21.20348073,4.283210758,20.96579029,2.726742443,260.4418716,96.42846716,241.2445391,57.16427839,1953.797615,261.8364564,1952.701919,162.4937455,614.1882391,119.7308091,598.3346634,83.94956557,1122.174312,691.9615231,78.84232752,2.116410876,78.19722322,1.7646756,21.15767248,2.116410876,21.80277678,1.7646756,167.5493578,32.24575363,177.9143667,24.3172754,2007.735963,134.0437581,1998.38596,109.1470293,555.8115659,64.39555171,574.6103746,52.92598648,0.355770885,0.15786015,,0.083605154,0.2692528,0.054504526
